-30 , -30.9742 , -226.499 , 0.115181
-30 , -29.1825 , -225.224 , 0.43425
-30 , -31.2933 , -224.349 , 0.286987
-30 , -30.2134 , -226.867 , -0.817482
-30 , -29.9679 , -227.174 , -0.105713
-30 , -29.6243 , -227.484 , -0.105713
-30 , -30.2624 , -225.682 , 0.581512
-30 , -30.557 , -224.037 , 0.581512
-30 , -31.6614 , -219.253 , 1.61235
-30 , -29.2807 , -220.344 , -0.375694
-30 , -29.8697 , -220.878 , -0.179344
-30 , -28.4708 , -219.637 , 0.409706
-30 , -30.1397 , -218.296 , 0.458794
-30 , -29.6734 , -215.147 , 1.04784
-30 , -29.6734 , -212.028 , 1.04784
-30 , -28.888 , -211.977 , 0.0170059
-30 , -29.4034 , -211.557 , 0.139725
-30 , -30.876 , -207.702 , 1.26874
-30 , -30.6797 , -207.581 , 0.0415497
-30 , -29.8452 , -208.9 , -0.449326
-30 , -30.4588 , -208.708 , 0.0660934
-30 , -30.4833 , -211.485 , -0.964745
-30 , -29.2071 , -208.05 , 1.12148
-30 , -29.1825 , -206.895 , 0.385162
-30 , -29.2561 , -210.007 , -1.03838
-30 , -30.4588 , -211.13 , -0.375694
-30 , -29.5507 , -209.433 , 0.581512
-30 , -30.5079 , -206.017 , 1.14602
-30 , -30.3606 , -207.655 , -0.572044
-30 , -29.9925 , -209.209 , -0.522957
-30 , -30.6797 , -212.351 , -1.08746
-30 , -31.7596 , -212.591 , -0.0811691
-30 , -28.8389 , -214.927 , -0.792938
-30 , -29.1825 , -211.227 , 1.26874
-30 , -30.287 , -212.51 , -0.449326
-30 , -30.4588 , -214.807 , -0.768394
-30 , -31.5142 , -216.734 , -0.670219
-30 , -28.7162 , -213.315 , 1.24419
-30 , -30.287 , -215.92 , -0.86657
-30 , -31.3669 , -215.061 , 0.286987
-30 , -30.827 , -215.376 , -0.105713
-30 , -30.6306 , -212.759 , 0.876038
-30 , -29.6488 , -214.59 , -0.621132
-30 , -29.8207 , -217.671 , -1.03838
-30 , -30.6061 , -215.631 , 0.704231
-30 , -29.6979 , -217.421 , -0.596588
-30 , -30.6551 , -219.447 , -0.694763
-30 , -30.8515 , -219.994 , -0.179344
-30 , -29.9925 , -221.256 , -0.449326
-30 , -30.4833 , -223.816 , -0.86657
-30 , -30.2624 , -218.24 , 1.90688
